id,_source_row,prediction_datetime,start_datetime,latitude,longitude,location_grid,distance_band,address,event_type,event_cause,veh_type,corridor,police_station,zone,junction,start_hour,start_dayofweek,start_month_number,is_weekend,is_morning_peak,is_evening_peak,is_peak_hour,is_night,peak_period,report_lag_minutes_clipped,distance_to_city_center_km,description,is_planned_event,is_public_or_vip_event,is_breakdown_event,is_accident_event,is_weather_or_visibility_event,is_road_condition_event,is_heavy_vehicle,has_blocked_word,has_jam_word,has_lane_word,has_full_blockage_phrase,has_partial_blockage_phrase,has_diversion_word,has_severity_word,has_tree_fall_word,target_road_closure,valid_duration_label,duration_band,road_closure_probability,predicted_label,road_closure_probability_is_history_fallback,predicted_duration_band,prediction_confidence,prob_short,prob_medium,prob_long,prob_very_long
FKID003815,3815,2024-04-05 08:19:36.145433+00:00,2024-04-05 08:17:31.222000+00:00,12.9163366,77.5858368,12.916_77.586,,,unplanned,tree_fall,,non-corridor,j.p. nagar,,,13.0,4.0,4.0,0,0,0,0,0,off_peak,2.0820572166666667,6.217958172173788,,0,0,0,0,0,0,0,0,0,,,,,,,,,long,0.3857838731721705,,0,very_long,0.63343763,0.10288211,0.086898096,0.17678218,0.63343763
FKID003813,3813,2024-04-05 08:24:46.287861+00:00,2024-04-05 08:24:04.921000+00:00,12.9244997,77.5513424,12.924_77.551,,,unplanned,tree_fall,,orr west 1,banashankari,,,13.0,4.0,4.0,0,0,0,0,0,off_peak,0.6894476833333333,7.028813443975304,,0,0,0,0,0,0,0,1,0,,,,,,,,,medium,0.0818283720011287,,0,very_long,0.8038101,0.08734954,0.07811994,0.030720439,0.8038101
FKID003812,3812,2024-04-05 08:26:32.542048+00:00,2024-04-05 08:25:15.248000+00:00,12.9423002,77.6026128,12.942_77.603,,,unplanned,water_logging,,non-corridor,adugodi,,,13.0,4.0,4.0,0,0,0,0,0,off_peak,1.2882341333333334,3.3717107095070125,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.1280929533317366,,0,very_long,0.93464833,0.032667324,0.014615081,0.01806927,0.93464833
FKID003811,3811,2024-04-05 08:27:18.307027+00:00,2024-04-05 08:24:37.664000+00:00,12.941638,77.5982188,12.942_77.598,,,unplanned,tree_fall,,non-corridor,wilson garden,,,13.0,4.0,4.0,0,0,0,0,0,off_peak,2.677383783333333,3.354621781052721,,0,0,0,0,0,0,0,0,0,,,,,,,,,short,0.5154345261243658,,0,very_long,0.7613801,0.06963199,0.11011541,0.058872536,0.7613801
FKID003814,3814,2024-04-05 08:37:29.159333+00:00,2024-04-05 08:30:32.804000+00:00,12.9309026,77.580145,12.931_77.58,,,unplanned,tree_fall,,non-corridor,jayanagara,,,14.0,4.0,4.0,0,0,0,0,0,off_peak,6.93925555,4.788784589663293,,0,0,0,0,0,0,0,0,0,,,,,,,,,medium,0.4958404966158434,,0,very_long,0.52792627,0.29780787,0.11374328,0.06052257,0.52792627
FKID003828,3828,2024-04-05 08:38:11.746724+00:00,2024-04-05 08:37:30.757000+00:00,12.9000457,77.6008736,12.9_77.601,,,unplanned,water_logging,,bannerghata road,mico layout,,,14.0,4.0,4.0,0,0,0,0,0,off_peak,0.6831620666666667,7.985470873223186,,0,0,0,0,1,0,0,0,1,,,,,,,,,very_long,0.025551248899675,,0,very_long,0.95166874,0.011192473,0.0052853646,0.03185339,0.95166874
FKID003825,3825,2024-04-05 08:38:15.630647+00:00,2024-04-05 08:37:23.483000+00:00,12.9066867,77.5760217,12.907_77.576,,,unplanned,water_logging,,orr west 1,j.p. nagar,,,14.0,4.0,4.0,0,0,0,0,0,off_peak,0.86912745,7.493568159376456,,0,0,0,0,1,0,0,0,1,,,,,,,,,long,0.027568676261038,,0,very_long,0.94244695,0.005705168,0.0060018967,0.045846008,0.94244695
FKID003820,3820,2024-04-05 08:41:12.254673+00:00,2024-04-05 08:18:12.097000+00:00,12.941473,77.5974971,12.941_77.597,,,unplanned,vehicle_breakdown,ksrtc_bus,non-corridor,wilson garden,,,13.0,4.0,4.0,0,0,0,0,0,off_peak,23.00262788333333,3.3646478413452185,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0508392558859434,,0,medium,0.5549422,0.441725,0.5549422,0.00040168836,0.0029311106
FKID003827,3827,2024-04-05 08:44:23.322574+00:00,2024-04-05 08:43:59.187000+00:00,12.9054074,77.6036665,12.905_77.604,,,unplanned,water_logging,,bannerghata road,mico layout,,,14.0,4.0,4.0,0,0,0,0,0,off_peak,0.4022595666666666,7.425574107840166,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.0321687404553637,,0,very_long,0.9150145,0.02660637,0.012463948,0.045915138,0.9150145
FKID003826,3826,2024-04-05 08:52:06.360306+00:00,2024-04-05 08:50:29.698000+00:00,12.9354269,77.6087904,12.935_77.609,,,unplanned,tree_fall,,hosur road,mico layout,,,14.0,4.0,4.0,0,0,0,0,0,off_peak,1.6110384333333334,4.306191065602001,,0,0,0,0,0,0,0,0,0,,,,,,,,,very_long,0.3467096479477307,,0,very_long,0.8102432,0.05562316,0.111002505,0.023131154,0.8102432
FKID003824,3824,2024-04-05 09:10:50.208444+00:00,2024-04-05 09:08:53.845000+00:00,12.9242106,77.6148702,12.924_77.615,,,unplanned,water_logging,,hosur road,madiwala,,,14.0,4.0,4.0,0,0,0,0,0,off_peak,1.939390733333333,5.70897740744141,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.1138257750220262,,0,very_long,0.8783282,0.03667549,0.026760615,0.058235716,0.8783282
FKID003836,3836,2024-04-05 09:18:17.173533+00:00,2024-04-05 09:15:28.333000+00:00,12.9846079,77.6223905,12.985_77.622,,,unplanned,tree_fall,,non-corridor,halasur,,,14.0,4.0,4.0,0,0,0,0,0,off_peak,2.814008883333333,3.3405986468909474,,0,0,0,0,0,0,0,0,0,,,,,,,,,long,0.5031898966995242,,0,very_long,0.6651178,0.08923522,0.1654228,0.08022416,0.6651178
FKID003835,3835,2024-04-05 09:20:05.525014+00:00,2024-04-05 09:19:38.657000+00:00,12.9413183,77.5975167,12.941_77.598,,,unplanned,water_logging,,non-corridor,wilson garden,,,14.0,4.0,4.0,0,0,0,0,0,off_peak,0.4478002333333333,3.381972876254133,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.2520303012874901,,0,very_long,0.8581388,0.11043684,0.01223638,0.019188026,0.8581388
FKID003838,3838,2024-04-05 09:31:36.904112+00:00,2024-04-05 09:30:26.419000+00:00,12.9102602,77.5903258,12.91_77.59,,,unplanned,tree_fall,,non-corridor,j.p. nagar,,,15.0,4.0,4.0,0,0,0,0,0,off_peak,1.1747518666666668,6.836384572990649,,0,0,0,0,0,0,0,1,0,,,,,,,,,long,0.4170044153020604,,0,very_long,0.48319978,0.10492041,0.066913046,0.34496674,0.48319978
FKID003878,3878,2024-04-05 10:24:09.162701+00:00,2024-04-05 10:23:30.046000+00:00,12.9421468,77.5711553,12.942_77.571,,,unplanned,tree_fall,,non-corridor,basavanagudi,,,15.0,4.0,4.0,0,0,0,0,0,off_peak,0.6519450166666666,4.144919562078754,,0,0,0,0,0,0,0,0,0,,,,,,,,,long,0.3955077117989555,,0,very_long,0.60884154,0.28672254,0.059839994,0.044595942,0.60884154
FKID003845,3845,2024-04-05 10:38:59.458784+00:00,2024-04-05 10:38:04.581000+00:00,12.9436591,77.5759531,12.944_77.576,,,unplanned,tree_fall,,non-corridor,basavanagudi,,,16.0,4.0,4.0,0,0,0,0,0,off_peak,0.9146297333333332,3.706175961936488,,0,0,0,0,0,0,0,0,0,,,,,,,,,long,0.5306769655879016,,0,very_long,0.5934726,0.2851215,0.06362824,0.057777688,0.5934726
FKID003846,3846,2024-04-05 18:26:03.530698+00:00,2024-04-05 18:20:56.451000+00:00,13.0106945,77.5837221,13.011_77.584,,,unplanned,vehicle_breakdown,ksrtc_bus,bellary road 1,sadashivanagar,,,23.0,4.0,4.0,0,0,0,0,1,night,5.117994966666667,4.504051850251282,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0490079176968076,,0,medium,0.7917929,0.20627783,0.7917929,0.0006372998,0.0012919396
FKID003853,3853,2024-04-05 18:32:35.192784+00:00,2024-04-05 18:31:56.799000+00:00,12.9681974,77.6201863,12.968_77.62,,,unplanned,water_logging,,non-corridor,halasur,,,0.0,5.0,4.0,1,0,0,0,1,night,0.6398963999999999,2.798180862452604,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.0659587844634056,,0,very_long,0.91705656,0.019423855,0.018018447,0.04550116,0.91705656
FKID003859,3859,2024-04-05 20:56:43.133462+00:00,2024-04-05 20:53:56.028000+00:00,12.969424,77.7007903,12.969_77.701,,,planned,construction,,orr east 2,hal old airport,,,2.0,5.0,4.0,1,0,0,0,1,night,2.785091033333333,11.509098011902536,,1,0,0,0,0,1,0,0,1,,,,,,,,,long,0.0446614122969135,,0,long,0.6247465,0.004354073,0.012970417,0.6247465,0.357929
FKID003858,3858,2024-04-05 21:05:34.993344+00:00,2024-04-05 21:04:33.462000+00:00,12.930675,77.5823783,12.931_77.582,,,unplanned,tree_fall,,non-corridor,jayanagara,,,2.0,5.0,4.0,1,0,0,0,1,night,1.0255224,4.739464775496198,,0,0,0,0,0,0,0,0,0,,,,,,,,,long,0.3710717684589661,,0,very_long,0.63080245,0.13380547,0.093297,0.14209503,0.63080245
FKID003857,3857,2024-04-05 21:16:43.731328+00:00,2024-04-05 20:55:48.395000+00:00,12.8386875,77.6778382,12.839_77.678,,,unplanned,vehicle_breakdown,lcv,non-corridor,electronic city,,,2.0,5.0,4.0,1,0,0,0,1,night,20.922272133333333,17.315278394171397,,0,0,1,0,0,0,0,0,0,,,,,,,,,short,0.0313819193147146,,0,medium,0.60362905,0.39294478,0.60362905,0.0010984287,0.0023277588
FKID003869,3869,2024-04-05 22:04:15.579633+00:00,2024-04-05 22:03:45.034000+00:00,12.9999679,77.5514594,13.0_77.551,,,unplanned,tree_fall,,west of chord road,malleshwaram,,,3.0,5.0,4.0,1,0,0,0,1,night,0.5090938833333333,5.639099852634203,,0,0,0,0,0,0,0,1,0,,,,,,,,,medium,0.1137667856777849,,0,very_long,0.6840328,0.14200203,0.14392324,0.030041937,0.6840328
FKID003877,3877,2024-04-06 01:21:37.096249+00:00,2024-04-06 01:19:16.824000+00:00,12.9480688,77.5349619,12.948_77.535,,,unplanned,vehicle_breakdown,others,mysore road,byatarayanapura,,,6.0,5.0,4.0,1,0,0,0,0,off_peak,2.3378708166666664,6.972136437718468,,0,0,1,0,0,0,0,0,0,,,,,,,,,short,0.0501542009978224,,0,medium,0.6726252,0.3247411,0.6726252,0.0006631488,0.0019706031
FKID003882,3882,2024-04-06 01:48:16.553495+00:00,2024-04-06 01:47:19.887000+00:00,12.9723001,77.6196211,12.972_77.62,,,unplanned,vehicle_breakdown,ksrtc_bus,old madras road,halasur,,,7.0,5.0,4.0,1,0,0,0,0,off_peak,0.9444415833333332,2.712334744586881,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0277738817918755,,0,medium,0.67155445,0.32630754,0.67155445,0.00022601565,0.0019120106
FKID003884,3884,2024-04-06 02:40:01.302033+00:00,2024-04-06 02:38:49.599000+00:00,13.0299924,77.5369243,13.03_77.537,,,unplanned,vehicle_breakdown,heavy_vehicle,tumkur road,yeshwanthpura,,,8.0,5.0,4.0,1,1,0,1,0,morning_peak,1.1950505500000002,9.011460806688678,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0515423013273812,,0,medium,0.73136204,0.26600674,0.73136204,0.000425227,0.0022060203
FKID003888,3888,2024-04-06 03:56:29.501213+00:00,2024-04-06 03:53:48.143000+00:00,12.9763484,77.5833231,12.976_77.583,,,unplanned,others,,non-corridor,upparpet,,,9.0,5.0,4.0,1,1,0,1,0,morning_peak,2.68930355,1.3311197170122862,,0,0,0,0,0,0,0,0,0,,,,,,,,,very_long,0.1331014902022027,,0,very_long,0.77428013,0.13711677,0.07046419,0.018138915,0.77428013
FKID003890,3890,2024-04-06 03:59:13.732479+00:00,2024-04-06 03:57:20.981000+00:00,13.004029,77.5712718,13.004_77.571,,,unplanned,vehicle_breakdown,bmtc_bus,non-corridor,malleshwaram,,,9.0,5.0,4.0,1,1,0,1,0,morning_peak,1.8791913166666667,4.4035960433147325,,0,0,1,0,0,0,1,0,0,,,,,,,,,short,0.0385517265569023,,0,short,0.52618855,0.52618855,0.4713279,0.00051848637,0.0019650662
FKID003893,3893,2024-04-06 04:44:45.152203+00:00,2024-04-06 04:43:45.012000+00:00,12.9571937,77.573942,12.957_77.574,,,unplanned,vehicle_breakdown,bmtc_bus,non-corridor,v.v.puram (c.pet),,,10.0,5.0,4.0,1,1,0,1,0,morning_peak,1.0023367166666666,2.752642863032193,,0,0,1,0,0,0,1,0,1,,,,,,,,,short,0.0319050017756128,,0,medium,0.5402423,0.4579212,0.5402423,0.00020548301,0.0016310287
FKID003894,3894,2024-04-06 04:50:20.228449+00:00,2024-04-06 04:48:59.979000+00:00,12.9666429,77.6085336,12.967_77.609,,,unplanned,vehicle_breakdown,lcv,mysore road,ashok nagar,,,10.0,5.0,4.0,1,1,0,1,0,morning_peak,1.3374908166666666,1.60729387623725,,0,0,1,0,0,0,0,0,0,,,,,,,,,short,0.0420809272768406,,0,medium,0.7232091,0.2753838,0.7232091,0.00013274046,0.0012743698
FKID003896,3896,2024-04-06 05:35:50.521995+00:00,2024-04-06 05:35:27.986000+00:00,12.9854527,77.5254099,12.985_77.525,,,unplanned,road_conditions,,magadi road,kamakshipalya,,,11.0,5.0,4.0,1,1,0,1,0,morning_peak,0.3755999166666666,7.653655114273147,,0,0,0,0,0,1,0,0,0,,,,,,,,,very_long,0.0573462103478924,,0,very_long,0.8975115,0.05107168,0.020240586,0.031176286,0.8975115
FKID003900,3900,2024-04-06 05:56:03.087497+00:00,2024-04-06 05:53:28.166000+00:00,12.9902449,77.5043682,12.99_77.504,,,unplanned,others,,magadi road,kamakshipalya,,,11.0,5.0,4.0,1,1,0,1,0,morning_peak,2.58202495,9.994314357092025,,0,0,0,0,0,0,0,0,0,,,,,,,,,short,0.100437657738498,,0,very_long,0.5975441,0.08079219,0.307615,0.014048711,0.5975441
FKID003904,3904,2024-04-06 06:11:15.058343+00:00,2024-04-06 06:09:34.690000+00:00,13.082551,77.5502985,13.083_77.55,,,unplanned,water_logging,,non-corridor,yelahanka,,,11.0,5.0,4.0,1,1,0,1,0,morning_peak,1.6728057166666666,13.237813272373817,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.0826209555707973,,0,very_long,0.9031116,0.009121773,0.02236985,0.06539676,0.9031116
FKID003906,3906,2024-04-06 06:34:27.441252+00:00,2024-04-06 06:32:43.675000+00:00,13.0100214,77.5905302,13.01_77.591,,,unplanned,water_logging,,non-corridor,r.t. nagar,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.7294375333333332,4.29496109626078,,0,0,0,0,1,0,0,0,1,,,,,,,,,very_long,0.0649760084591634,,0,very_long,0.967673,0.01026527,0.0073572947,0.014704497,0.967673
FKID003899,3899,2024-04-06 06:35:04.304184+00:00,2024-04-06 06:34:05.485000+00:00,13.0465802,77.5226848,13.047_77.523,,,unplanned,water_logging,,non-corridor,jalahalli,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,0.9803197333333332,11.41130720236419,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.0548864864813603,,0,very_long,0.9073624,0.030202448,0.014248129,0.048187032,0.9073624
FKID003905,3905,2024-04-06 06:39:50.164797+00:00,2024-04-06 06:38:49.384000+00:00,12.9682876,77.5748387,12.968_77.575,,,unplanned,water_logging,,non-corridor,chamarajpet,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.0130132833333334,2.172743629702917,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.1778118493352758,,0,very_long,0.92465734,0.034064915,0.02468575,0.01659193,0.92465734
FKID003912,3912,2024-04-06 06:43:24.505415+00:00,2024-04-06 06:41:44.411000+00:00,12.9676097,77.5745054,12.968_77.575,,,unplanned,water_logging,,mysore road,chamarajpet,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.66824025,2.222163546291253,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.2170054163495489,,0,very_long,0.9275508,0.021212986,0.029019743,0.022216495,0.9275508
FKID003908,3908,2024-04-06 06:43:29.568067+00:00,2024-04-06 06:42:00.440000+00:00,12.9451673,77.5279962,12.945_77.528,,,unplanned,water_logging,,orr west 1,byatarayanapura,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.4854677833333334,7.792920867509551,,0,0,0,0,1,0,0,0,1,,,,,,,,,very_long,0.03349672487517,,0,very_long,0.8761811,0.0053432635,0.024721537,0.09375406,0.8761811
FKID003914,3914,2024-04-06 06:43:37.297510+00:00,2024-04-06 06:42:29.675000+00:00,12.9947561,77.5958288,12.995_77.596,,,unplanned,water_logging,,non-corridor,high ground,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.1270418333333334,2.578280921653642,,0,0,0,0,1,0,0,0,0,,,,,,,,,long,0.1054442781073844,,0,very_long,0.9568818,0.014432413,0.013043915,0.015641803,0.9568818
FKID003917,3917,2024-04-06 06:43:55.549553+00:00,2024-04-06 06:41:39.643000+00:00,12.9863199,77.5796547,12.986_77.58,,,unplanned,water_logging,,non-corridor,high ground,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,2.265109216666666,2.30248849720268,,0,0,0,0,1,0,0,0,0,,,,,,,,,medium,0.1201301010269561,,0,very_long,0.9402639,0.025996357,0.019270822,0.014468825,0.9402639
FKID003909,3909,2024-04-06 06:45:15.605083+00:00,2024-04-06 06:44:05.302000+00:00,12.9961149,77.5960884,12.996_77.596,,,unplanned,water_logging,,non-corridor,r.t. nagar,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.17171805,2.730698890555138,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.1359933908540206,,0,very_long,0.95656323,0.027904883,0.011117395,0.0044145505,0.95656323
FKID003910,3910,2024-04-06 06:46:56.086206+00:00,2024-04-06 06:46:10.198000+00:00,13.0440977,77.5543926,13.044_77.554,,,unplanned,water_logging,,orr north 2,jalahalli,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,0.7648034333333332,9.163060840805707,,0,0,0,0,1,0,0,0,0,,,,,,,,,medium,0.033328320275991,,0,very_long,0.80455786,0.08973567,0.036888704,0.068817824,0.80455786
FKID003918,3918,2024-04-06 06:47:14.523370+00:00,2024-04-06 06:45:24.093000+00:00,12.9572507,77.5521754,12.957_77.552,,,unplanned,water_logging,,mysore road,chamarajpet,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.8405061666666669,4.866173488070777,,0,0,0,0,1,0,0,0,0,,,,,,,,,medium,0.1504575063901612,,0,very_long,0.9227635,0.029879529,0.029196057,0.018160902,0.9227635
FKID003925,3925,2024-04-06 06:47:24.984135+00:00,2024-04-06 06:45:29.164000+00:00,12.9641569,77.5698552,12.964_77.57,,,unplanned,water_logging,,mysore road,chamarajpet,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.930335583333333,2.806148245495525,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.281761428595449,,0,very_long,0.89227,0.016883153,0.03680994,0.05403686,0.89227
FKID003919,3919,2024-04-06 06:52:00.775921+00:00,2024-04-06 06:50:40.600000+00:00,12.9523324,77.5367752,12.952_77.537,,,unplanned,water_logging,,west of chord road,byatarayanapura,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.33626535,6.622139138495967,,0,0,0,0,1,0,0,0,1,,,,,,,,,very_long,0.0520463914595171,,0,very_long,0.9074606,0.026388863,0.015283166,0.050867468,0.9074606
FKID003924,3924,2024-04-06 06:54:19.753333+00:00,2024-04-06 06:45:33.994000+00:00,12.99703217,77.58456258,12.997_77.585,,,unplanned,water_logging,,bellary road 1,high ground,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,8.76265555,3.0298503968322548,,0,0,0,0,1,0,0,0,1,,,,,,,,,medium,0.1392697533428386,,0,very_long,0.7505132,0.060062554,0.10536916,0.08405515,0.7505132
FKID003927,3927,2024-04-06 06:54:54.870132+00:00,2024-04-06 06:54:02.433000+00:00,12.9641078,77.581529,12.964_77.582,,,unplanned,water_logging,,mysore road,halasuru gate,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,0.8739522,1.64320558921417,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.2211696133283976,,0,very_long,0.9470037,0.017101264,0.018089134,0.01780589,0.9470037
FKID003936,3936,2024-04-06 06:54:55.314697+00:00,2024-04-06 06:54:26.926000+00:00,12.9907523,77.571665,12.991_77.572,,,unplanned,water_logging,,non-corridor,sheshadripuram,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,0.47314495,3.272764662061756,,0,0,0,0,1,0,0,0,0,,,,,,,,,long,0.0723953238367857,,0,very_long,0.93375903,0.03361944,0.012715772,0.019905785,0.93375903
FKID003928,3928,2024-04-06 06:56:09.358749+00:00,2024-04-06 06:55:15.076000+00:00,12.96399,77.5816104,12.964_77.582,,,unplanned,water_logging,,mysore road,halasuru gate,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,0.9047124833333334,1.642319741531554,,0,0,0,0,1,0,0,0,0,,,,,,,,,medium,0.2500156151295301,,0,very_long,0.9325084,0.016750338,0.018607484,0.03213379,0.9325084
FKID003937,3937,2024-04-06 06:58:33.350998+00:00,2024-04-06 06:55:28.568000+00:00,13.0239189,77.643188,13.024_77.643,,,unplanned,water_logging,,orr north 1,banaswadi,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,3.079716633333333,7.845854556942986,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.1811195014753134,,0,very_long,0.9411354,0.007535928,0.026758393,0.024570283,0.9411354
FKID003932,3932,2024-04-06 06:59:59.918088+00:00,2024-04-06 06:58:56.047000+00:00,12.9190273,77.6217794,12.919_77.622,,,unplanned,water_logging,,orr east 1,madiwala,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.0645181333333331,6.545911858341711,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.0530157277478536,,0,very_long,0.9550654,0.010274894,0.0113999685,0.023259744,0.9550654
FKID003931,3931,2024-04-06 07:03:46.514480+00:00,2024-04-06 07:03:18.365000+00:00,12.9763106,77.5991358,12.976_77.599,,,unplanned,water_logging,,old madras road,cubbon park,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,0.469158,0.7182731837288028,,0,0,0,0,1,0,0,0,0,,,,,,,,,medium,0.0356488228974036,,0,very_long,0.8487735,0.08249566,0.032085847,0.03664504,0.8487735
FKID003938,3938,2024-04-06 07:04:44.423540+00:00,2024-04-06 07:04:14.486000+00:00,12.976738,77.5992508,12.977_77.599,,,unplanned,water_logging,,old madras road,cubbon park,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,0.498959,0.7618168526829283,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.0362337465607636,,0,very_long,0.81038374,0.113250986,0.036654502,0.039710745,0.81038374
FKID003944,3944,2024-04-06 07:08:43.702139+00:00,2024-04-06 07:07:41.135000+00:00,13.0141196,77.5730206,13.014_77.573,,,unplanned,tree_fall,,non-corridor,sadashivanagar,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.04278565,5.274494728363419,,0,0,0,0,0,0,0,0,0,,,,,,,,,short,0.3109378584841081,,0,very_long,0.70289195,0.11843471,0.110635035,0.068038255,0.70289195
FKID003950,3950,2024-04-06 07:10:04.498441+00:00,2024-04-06 07:08:27.258000+00:00,12.9718029,77.595009,12.972_77.595,,,unplanned,water_logging,,mysore road,cubbon park,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.6206740166666669,0.0497304532168917,,0,0,0,0,1,0,0,0,1,,,,,,,,,very_long,0.0666974937810836,,0,very_long,0.94850075,0.00690046,0.010412539,0.034186196,0.94850075
FKID003952,3952,2024-04-06 07:10:05.076228+00:00,2024-04-06 07:08:27.258000+00:00,12.9718029,77.595009,12.972_77.595,,,unplanned,water_logging,,mysore road,cubbon park,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.6303038,0.0497304532168917,,0,0,0,0,1,0,0,0,1,,,,,,,,,very_long,0.0648961191224295,,0,very_long,0.9444686,0.007829756,0.011871194,0.035830416,0.9444686
FKID003947,3947,2024-04-06 07:10:49.158398+00:00,2024-04-06 07:07:54.219000+00:00,12.9871612,77.5803445,12.987_77.58,,,unplanned,water_logging,,non-corridor,high ground,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,2.9156566333333336,2.3194706245346794,,0,0,0,0,1,0,0,0,0,,,,,,,,,medium,0.1505350746797795,,0,very_long,0.9412598,0.035189107,0.011975041,0.011576053,0.9412598
FKID003942,3942,2024-04-06 07:11:13.800642+00:00,2024-04-06 07:09:22.808000+00:00,12.9639906,77.5821037,12.964_77.582,,,unplanned,water_logging,,mysore road,halasuru gate,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.8498773666666668,1.5967098956069037,,0,0,0,0,1,0,0,0,0,,,,,,,,,short,0.2804849902893648,,0,very_long,0.9309102,0.01829906,0.025183925,0.025606764,0.9309102
FKID003940,3940,2024-04-06 07:11:55.105349+00:00,2024-04-06 07:10:55.821000+00:00,13.0151263,77.559691,13.015_77.56,,,unplanned,water_logging,,tumkur road,yeshwanthpura,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,0.9880724833333332,6.142523035774189,,0,0,0,0,1,0,0,0,0,,,,,,,,,very_long,0.0728375572375818,,0,very_long,0.8797989,0.017850408,0.022582684,0.07976804,0.8797989
FKID003939,3939,2024-04-06 07:13:15.347833+00:00,2024-04-06 07:12:27.763000+00:00,13.0416016,77.5473229,13.042_77.547,,,unplanned,water_logging,,orr north 2,jalahalli,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,0.7930805500000001,9.317929863446274,,0,0,0,0,1,0,0,0,1,,,,,,,,,very_long,0.0286336553276995,,0,very_long,0.9395131,0.024959432,0.01143782,0.024089707,0.9395131
FKID003948,3948,2024-04-06 07:16:43.832920+00:00,2024-04-06 07:16:26.413000+00:00,13.0189786,77.5592937,13.019_77.559,,,unplanned,tree_fall,,tumkur road,yeshwanthpura,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,0.290332,6.510586896347463,,0,0,0,0,0,0,0,0,0,,,,,,,,,long,0.0899154126008202,,0,very_long,0.5462058,0.22475575,0.15466987,0.07436852,0.5462058
FKID003946,3946,2024-04-06 07:17:00.766990+00:00,2024-04-06 07:15:51.731000+00:00,12.9806464,77.5762418,12.981_77.576,,,unplanned,others,,non-corridor,upparpet,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,1.1505998333333334,2.229085237642184,,0,0,0,0,0,0,0,0,0,,,,,,,,,short,0.1431904799743425,,0,very_long,0.70151293,0.16527937,0.07886535,0.054342337,0.70151293
FKID003949,3949,2024-04-06 07:17:43.473195+00:00,2024-04-06 07:17:23.696000+00:00,13.0205324,77.5519074,13.021_77.552,,,unplanned,water_logging,,tumkur road,yeshwanthpura,,,12.0,5.0,4.0,1,0,0,0,0,off_peak,0.3296199166666666,7.141502853294614,,0,0,0,0,1,0,0,0,0,,,,,,,,,long,0.0377788985808803,,0,very_long,0.90959775,0.03519698,0.016645143,0.038560152,0.90959775
