id,event_cause,corridor,junction,police_station,closure_risk_probability,predicted_duration_band,risk_level,risk_score,manpower,diversion,equipment,agency_alerts,hotspot_level,hotspot_score,actual_duration_band,_source_row,event_type,zone,latitude,longitude,start_datetime,duration_band,is_peak_hour,has_blocked_word,prob_duration_long,prob_duration_medium,prob_duration_short,prob_duration_very_long,total_events,avg_closure_risk,primary_trigger
FKID003326,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,0.04566070788565531,medium,medium,43.59,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,38.44940380143181,medium,3326,unplanned,unknown,13.0205131,77.552269,2024-03-29 21:56:00.962000+00:00,medium,0,0,0.00042992472,0.7872204,0.21144232,0.00090736436,82,0.07855439432662317,vehicle_breakdown
FKID003328,tree_fall,non-corridor,unknown,pulikeshinagar(f.town),0.23454145231296225,short,medium,37.9,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"barricades, reflective jackets, traffic cones, tree clearance crew","BBMP tree clearance, traffic police",low,11.146128817735725,short,3328,unplanned,unknown,13.0015752,77.6121596,2024-03-29 22:34:59.910000+00:00,short,0,0,0.022725463,0.073697925,0.8260992,0.07747739,16,0.0784608233638779,tree_fall
FKID003341,tree_fall,non-corridor,unknown,pulikeshinagar(f.town),0.2332458125208995,short,medium,37.84,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"barricades, reflective jackets, traffic cones, tree clearance crew","BBMP tree clearance, traffic police",low,11.146128817735725,short,3341,unplanned,unknown,13.0010026,77.6122223,2024-03-29 22:45:45.594000+00:00,short,0,0,0.053500745,0.13622642,0.7017637,0.108509146,16,0.0784608233638779,tree_fall
FKID003343,vehicle_breakdown,bannerghata road,unknown,wilson garden,0.062124481747088324,medium,medium,33.75,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,3.1721824807666335,medium,3343,unplanned,unknown,12.9380883,77.5986283,2024-03-29 23:12:38.455000+00:00,medium,0,0,0.000252866,0.727114,0.27180782,0.00082533655,1,0.0820623565933324,vehicle_breakdown
FKID003346,pot_holes,old madras road,unknown,halasur,0.05811650046043165,very_long,critical,58.43,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,12.714500201723881,very_long,3346,unplanned,unknown,12.9714742,77.6193579,2024-03-29 23:22:21.575000+00:00,very_long,0,0,0.0014513048,0.0073976703,0.011677638,0.9794734,15,0.08041429147782517,default
FKID003342,vehicle_breakdown,bellary road 1,unknown,high ground,0.0642024493007894,short,low,27.28,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,27.959476106237446,short,3342,unplanned,unknown,12.9860425,77.5895725,2024-03-29 23:29:34.880000+00:00,short,0,0,0.00034652773,0.20198636,0.7971036,0.0005635718,49,0.07884217446392705,vehicle_breakdown
FKID003344,vehicle_breakdown,orr west 1,unknown,banashankari,0.050112567660599114,short,low,25.24,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,9.95794201503745,short,3344,unplanned,unknown,12.9240195,77.5534081,2024-03-30 00:13:23.167000+00:00,short,0,1,0.0009446977,0.091330744,0.9072044,0.0005201445,21,0.07879834328678427,vehicle_breakdown
FKID003349,construction,west of chord road,unknown,vijayanagara,0.1257647556812097,short,low,23.39,1 patrol unit,Monitor; no diversion by default.,"barricades, reflective cones, reflective jackets, traffic cones, warning signage","road works contractor, traffic police",low,5.778803944347475,short,3349,planned,unknown,12.9725245,77.5378415,2024-03-30 00:18:22.420000+00:00,short,0,0,0.08994068,0.14458728,0.62214243,0.14332962,7,0.07939439840992783,construction
FKID003355,pot_holes,non-corridor,unknown,adugodi,0.06808813895185792,very_long,critical,62.77,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,12.34906260549574,very_long,3355,unplanned,unknown,12.943119,77.6219511,2024-03-30 01:27:09.093000+00:00,very_long,0,1,0.006814236,0.046839844,0.03252458,0.9138213,15,0.0785446458713069,default
FKID003358,vehicle_breakdown,orr east 2,unknown,hal old airport,0.04698740946892612,short,medium,30.11,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,52.20158623981774,short,3358,unplanned,unknown,12.97276155,77.69877413,2024-03-30 02:08:44.629000+00:00,short,0,0,0.00020499888,0.056602605,0.94272476,0.0004676081,102,0.07718817828050693,vehicle_breakdown
FKID003361,vehicle_breakdown,orr east 1,unknown,bellandur,0.06990378831269461,short,low,27.67,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,11.740196558087819,short,3361,unplanned,unknown,12.9270796,77.6791784,2024-03-30 03:08:34.493000+00:00,short,1,0,0.0039159507,0.14011832,0.85520655,0.00075924164,18,0.07829133023108054,vehicle_breakdown
FKID003363,vehicle_breakdown,non-corridor,unknown,jnanabharathi,0.0755435437041385,short,medium,32.49,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,26.976938713673327,short,3363,unplanned,unknown,12.9574414,77.503195,2024-03-30 04:35:01.848000+00:00,short,1,0,0.00015802695,0.15000695,0.84945875,0.00037630118,59,0.0764839632478093,vehicle_breakdown
FKID003365,vehicle_breakdown,non-corridor,unknown,k.g. halli,0.09741615859361953,short,low,28.2,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,9.38283992731805,short,3365,unplanned,unknown,13.0269771,77.6204275,2024-03-30 04:48:03.046000+00:00,short,1,0,0.00032673642,0.3152489,0.6837935,0.00063084177,10,0.07950971220908717,vehicle_breakdown
FKID003364,vehicle_breakdown,magadi road,unknown,magadi road,0.05466990866655831,short,low,25.55,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,6.954179434684748,medium,3364,unplanned,unknown,12.9757515,77.5621464,2024-03-30 04:55:04.618000+00:00,medium,1,0,0.00031989615,0.25936574,0.73984575,0.00046862275,8,0.0786908409909928,vehicle_breakdown
FKID003367,others,bellary road 1,unknown,kodigehalli,0.07856498428582284,medium,medium,36.63,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"reflective jackets, traffic cones",traffic police,medium,20.30978499881039,long,3367,unplanned,unknown,13.0365821,77.5893887,2024-03-30 05:05:43.070000+00:00,long,1,0,0.016954299,0.47313341,0.23523639,0.2746759,33,0.07456528568029684,default
FKID003366,vehicle_breakdown,old madras road,unknown,jeevanbheemanagar,0.05784166961720423,short,low,25.61,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,6.695398194446884,short,3366,unplanned,unknown,12.9841489,77.6490274,2024-03-30 05:10:01.534000+00:00,short,1,0,0.0008576483,0.33733582,0.6612147,0.00059182954,11,0.07986851984133957,vehicle_breakdown
FKID003378,vehicle_breakdown,hosur road,unknown,madiwala,0.055469618038591045,medium,medium,46.18,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,15.603751350147483,medium,3378,unplanned,unknown,12.92182185,77.62106024,2024-03-30 05:17:52.962000+00:00,medium,1,1,0.0016952673,0.5437675,0.453452,0.0010852498,32,0.07725003857564243,vehicle_breakdown
FKID003368,vehicle_breakdown,non-corridor,unknown,shivajinagar,0.07516737415863857,short,low,25.84,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,4.860077696204735,short,3368,unplanned,unknown,12.9801396,77.6139775,2024-03-30 05:22:56.878000+00:00,short,1,0,0.00058035104,0.10652177,0.8924523,0.00044558398,4,0.07885936274870672,vehicle_breakdown
FKID003387,vehicle_breakdown,non-corridor,unknown,banashankari,0.0717333266272704,short,low,22.2,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,9.897184275451938,short,3387,unplanned,unknown,12.9292336,77.564136,2024-03-30 08:32:43.489000+00:00,short,0,0,0.000632591,0.22281271,0.77583444,0.0007202574,15,0.0770624078700554,vehicle_breakdown
FKID003391,tree_fall,non-corridor,unknown,sadashivanagar,0.21771762371694142,medium,medium,52.39,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"barricades, reflective jackets, traffic cones, tree clearance crew","BBMP tree clearance, traffic police",medium,15.31369321156308,medium,3391,unplanned,unknown,13.0390583,77.5627367,2024-03-30 17:40:41.169000+00:00,medium,0,0,0.047918674,0.68080163,0.06717153,0.20410816,21,0.07753409175894517,tree_fall
FKID003394,vehicle_breakdown,non-corridor,unknown,wilson garden,0.08523353957054651,short,low,26.7,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,22.895360245006387,short,3394,unplanned,unknown,12.9517469,77.5902794,2024-03-30 19:34:10.996000+00:00,short,0,0,0.0026107356,0.2384188,0.7584108,0.00055967073,36,0.07986743557161105,vehicle_breakdown
FKID003395,vehicle_breakdown,mysore road,unknown,byatarayanapura,0.06921916519398365,short,low,25.77,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,22.198809074152802,medium,3395,unplanned,unknown,12.9531369,77.5417503,2024-03-30 19:50:06.071000+00:00,medium,0,0,0.00031219053,0.11617777,0.88305146,0.0004585588,51,0.07710883069007998,vehicle_breakdown
FKID003396,pot_holes,orr west 1,unknown,j.p. nagar,0.06275128400904606,very_long,critical,58.88,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,13.522030484511454,medium,3396,unplanned,unknown,12.9054626,77.5850476,2024-03-30 20:56:48.487000+00:00,medium,0,0,0.025593063,0.090614244,0.06172727,0.8220654,16,0.07777229955747011,default
FKID003402,vehicle_breakdown,non-corridor,unknown,pulikeshinagar(f.town),0.09361924831004073,medium,medium,37.56,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,11.146128817735725,medium,3402,unplanned,unknown,13.0002572,77.6109204,2024-03-30 20:53:51.926000+00:00,medium,0,0,0.00056789786,0.682332,0.3167406,0.00035949305,16,0.0784608233638779,vehicle_breakdown
FKID003404,construction,orr east 2,unknown,hal old airport,0.07816739495898826,long,high,61.52,4-6 officers + 2 patrol units,Activate partial diversion and advisory.,"barricades, portable signage, reflective cones, reflective jackets, traffic cones, warning signage","control room, road works contractor, traffic police",high,52.20158623981774,long,3404,planned,unknown,12.9695964,77.7007931,2024-03-30 20:58:40.531000+00:00,long,0,0,0.83799165,0.026866734,0.08242676,0.0527149,102,0.07718817828050693,construction
FKID003405,tree_fall,west of chord road,unknown,malleshwaram,0.12859971282063418,very_long,critical,82.32,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones, tree clearance crew","BBMP tree clearance, control room, traffic police",medium,15.10422978921966,very_long,3405,unplanned,unknown,13.000017,77.5516663,2024-03-30 21:37:36.724000+00:00,very_long,0,1,0.013562533,0.033698186,0.09032733,0.862412,17,0.08012085112056173,tree_fall
FKID003401,vehicle_breakdown,non-corridor,unknown,wilson garden,0.08609876471658452,short,low,26.74,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,22.895360245006387,short,3401,unplanned,unknown,12.9414237,77.5975231,2024-03-30 21:38:31.245000+00:00,short,0,0,0.00068121485,0.32201308,0.67677027,0.0005354653,36,0.07986743557161105,vehicle_breakdown
FKID003410,water_logging,mysore road,unknown,halasuru gate,0.13998210590524307,very_long,critical,81.04,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones, water pump support","BBMP/BWSSB, control room, traffic police",medium,29.147000789135504,very_long,3410,unplanned,unknown,12.9633163,77.5824488,2024-03-30 22:03:31.870000+00:00,very_long,0,0,0.14111353,0.12755375,0.08026699,0.6510657,57,0.07848573683244311,water_logging
FKID003412,pot_holes,non-corridor,unknown,chamarajpet,0.07132001364705022,very_long,critical,60.45,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",medium,17.477255868297515,very_long,3412,unplanned,unknown,12.98109,77.5703733,2024-03-30 22:11:14.744000+00:00,very_long,0,0,0.0005313949,0.003273172,0.008008324,0.98818713,20,0.07935016766564332,default
FKID003416,vehicle_breakdown,non-corridor,unknown,wilson garden,0.08739068622906974,short,low,26.8,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,22.895360245006387,short,3416,unplanned,unknown,12.9459064,77.5955084,2024-03-30 22:27:59.808000+00:00,short,0,0,0.0004956759,0.30768335,0.6911188,0.00070222013,36,0.07986743557161105,vehicle_breakdown
FKID003414,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,0.045342973017064934,medium,medium,43.58,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,38.44940380143181,short,3414,unplanned,unknown,13.01853031,77.557799,2024-03-30 23:26:18.189000+00:00,short,0,0,0.00047788696,0.64051527,0.35818297,0.0008239282,82,0.07855439432662317,vehicle_breakdown
FKID003440,vehicle_breakdown,non-corridor,unknown,k.r. pura,0.08558038431976578,medium,medium,45.85,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,49.464598037689115,medium,3440,unplanned,unknown,13.0143227,77.7004163,2024-03-31 01:02:55.990000+00:00,medium,0,0,0.0003184417,0.77380234,0.22526558,0.0006135836,93,0.07613137250540342,vehicle_breakdown
FKID003429,vehicle_breakdown,hosur road,unknown,madiwala,0.05523779886649059,medium,medium,37.17,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,15.603751350147483,short,3429,unplanned,unknown,12.9240089,77.6184611,2024-03-31 01:48:48.072000+00:00,short,0,0,0.00044380056,0.5423849,0.45641312,0.0007581227,32,0.07725003857564243,vehicle_breakdown
FKID003430,others,bellary road 1,unknown,kodigehalli,0.07772829909612411,short,low,17.59,1 patrol unit,Monitor; no diversion by default.,"reflective jackets, traffic cones",traffic police,medium,20.30978499881039,short,3430,unplanned,unknown,13.0390679,77.589309,2024-03-31 02:19:00.125000+00:00,short,0,0,0.023071416,0.18773884,0.56942207,0.21976766,33,0.07456528568029684,default
FKID003439,vehicle_breakdown,non-corridor,unknown,mahadevapura,0.07450166437527493,short,low,24.74,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,17.9571063256294,short,3439,unplanned,unknown,13.003447,77.7570511,2024-03-31 02:24:11.328000+00:00,short,0,0,0.0007233535,0.2011729,0.7969242,0.0011795564,27,0.07591732358941149,vehicle_breakdown
FKID003436,vehicle_breakdown,non-corridor,unknown,k.r. pura,0.08542551793803922,medium,medium,45.84,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,49.464598037689115,medium,3436,unplanned,unknown,13.0102318,77.6974368,2024-03-31 02:25:53.854000+00:00,medium,0,0,0.00025818826,0.79958755,0.19953698,0.00061729725,93,0.07613137250540342,vehicle_breakdown
FKID003442,vehicle_breakdown,bellary road 1,unknown,sadashivanagar,0.056504996229483434,short,medium,35.54,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,47.69703532484318,short,3442,unplanned,unknown,12.9996339,77.5843205,2024-03-31 03:09:42.295000+00:00,short,1,0,0.00019617574,0.27877098,0.72043604,0.00059677754,92,0.07705815213837658,vehicle_breakdown
FKID003443,vehicle_breakdown,non-corridor,unknown,rajajinagar,0.07711368063592457,short,low,28.43,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,13.189440764561475,short,3443,unplanned,unknown,13.0217837,77.5326429,2024-03-31 03:13:05.185000+00:00,short,1,0,0.00020447404,0.2664533,0.7323025,0.0010396881,17,0.07684116470175645,vehicle_breakdown
FKID003444,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,0.04514916391599517,medium,medium,48.57,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,38.44940380143181,medium,3444,unplanned,unknown,13.016874,77.5609665,2024-03-31 03:54:47.986000+00:00,medium,1,0,0.000513157,0.8581323,0.14052284,0.00083166326,82,0.07855439432662317,vehicle_breakdown
FKID003445,vehicle_breakdown,non-corridor,unknown,mahadevapura,0.07419717576899776,short,low,29.73,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,17.9571063256294,short,3445,unplanned,unknown,12.9943026,77.757433,2024-03-31 04:19:14.260000+00:00,short,1,0,0.0005517119,0.25210625,0.7463662,0.0009758807,27,0.07591732358941149,vehicle_breakdown
FKID003446,pot_holes,non-corridor,unknown,electronic city,0.0625790385185308,very_long,critical,64.6,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",medium,15.937431556120213,very_long,3446,unplanned,unknown,12.8415683,77.644615,2024-03-31 04:18:43.684000+00:00,very_long,1,0,0.007901398,0.007215482,0.025544032,0.95933914,29,0.07821233017486327,default
FKID003454,pot_holes,non-corridor,unknown,basavanagudi,0.07930209364468838,very_long,critical,64.64,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,13.580420197860528,very_long,3454,unplanned,unknown,12.9469274,77.5691881,2024-03-31 04:44:47.007000+00:00,very_long,1,0,0.0062978626,0.06118978,0.04571409,0.88679826,18,0.07944057708172936,default
FKID003452,others,non-corridor,unknown,jnanabharathi,0.08977393257218169,short,low,25.13,1 patrol unit,Monitor; no diversion by default.,"reflective jackets, traffic cones",traffic police,medium,26.976938713673327,medium,3452,unplanned,unknown,12.9604985,77.5041501,2024-03-31 06:13:46.075000+00:00,medium,1,0,0.03620844,0.32571816,0.5673446,0.07072873,59,0.0764839632478093,default
FKID003451,vehicle_breakdown,non-corridor,unknown,jnanabharathi,0.07637017631774896,short,low,27.53,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,26.976938713673327,short,3451,unplanned,unknown,12.9699546,77.4967523,2024-03-31 06:40:30.789000+00:00,short,0,0,0.00018147544,0.2257847,0.7734598,0.000573976,59,0.0764839632478093,vehicle_breakdown
FKID003456,tree_fall,non-corridor,unknown,yeshwanthpura,0.21453817982172355,long,high,66.25,4-6 officers + 2 patrol units,Activate partial diversion and advisory.,"barricades, portable signage, reflective jackets, traffic cones, tree clearance crew","BBMP tree clearance, control room, traffic police",low,8.643510376090479,very_long,3456,unplanned,unknown,13.0289757,77.5586268,2024-03-31 07:02:26.554000+00:00,very_long,0,0,0.60689867,0.17420338,0.10698184,0.11191611,11,0.07552886788829943,tree_fall
FKID003458,vehicle_breakdown,old airport road,unknown,jeevanbheemanagar,0.06696853266690399,medium,medium,35.47,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,8.191873526887614,medium,3458,unplanned,unknown,12.9592717,77.6556783,2024-03-31 07:03:21.342000+00:00,medium,0,0,0.0006149724,0.8688321,0.13007046,0.00048249163,15,0.07976781505393184,vehicle_breakdown
FKID003459,vehicle_breakdown,non-corridor,unknown,v.v.puram (c.pet),0.07891472829625985,medium,medium,35.39,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,6.114237270816835,medium,3459,unplanned,unknown,12.9570521,77.5742822,2024-03-31 07:09:39.878000+00:00,medium,0,0,0.0004216374,0.73408645,0.2645792,0.00091271615,11,0.08040677916619529,vehicle_breakdown
FKID003465,construction,non-corridor,unknown,jalahalli,0.16851086564530873,long,high,61.81,4-6 officers + 2 patrol units,Activate partial diversion and advisory.,"barricades, portable signage, reflective cones, reflective jackets, traffic cones, warning signage","control room, road works contractor, traffic police",low,10.771225332051147,long,3465,planned,unknown,13.0581665,77.5462351,2024-03-31 11:34:48.050000+00:00,long,1,0,0.31044158,0.21573396,0.21255329,0.26127115,19,0.07632072377288993,construction
FKID003468,vehicle_breakdown,bellary road 1,unknown,high ground,0.06348222278890653,short,low,27.24,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,27.959476106237446,short,3468,unplanned,unknown,12.9921469,77.5853902,2024-03-31 19:17:43.540000+00:00,short,0,0,0.00034504273,0.22235689,0.77673763,0.000560408,49,0.07884217446392705,vehicle_breakdown
FKID003469,vehicle_breakdown,orr north 2,unknown,jalahalli,0.06747212616640111,short,low,26.85,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,26.033206300702908,short,3469,unplanned,unknown,13.0397501,77.5435557,2024-03-31 20:54:47.820000+00:00,short,0,0,0.0002812239,0.25828785,0.74071586,0.0007150609,57,0.07523446573436884,vehicle_breakdown
FKID003476,vehicle_breakdown,mysore road,unknown,chamarajpet,0.0783983978516522,short,low,28.81,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,30.94366932758144,short,3476,unplanned,unknown,12.958377,77.5550049,2024-03-31 22:19:42.475000+00:00,short,0,0,0.00051244575,0.23786515,0.7605605,0.0010618856,45,0.0783905522166126,vehicle_breakdown
FKID003484,others,irr(thanisandra road),unknown,jeevanbheemanagar,0.09885377143218096,medium,low,27.53,1 patrol unit,Monitor; no diversion by default.,"reflective jackets, traffic cones",traffic police,low,3.6073301324840594,medium,3484,unplanned,unknown,12.9702655,77.6411052,2024-04-01 01:44:47.858000+00:00,medium,0,0,0.033406936,0.5848024,0.22550477,0.15628591,3,0.07735228949954456,default
FKID003485,construction,non-corridor,unknown,hal old airport,0.16596484354680233,very_long,critical,72.58,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective cones, reflective jackets, traffic cones, warning signage","control room, road works contractor, traffic police",medium,17.04219277764429,very_long,3485,unplanned,unknown,12.9363582,77.703834,2024-04-01 01:56:08.827000+00:00,very_long,0,0,0.047130063,0.018469635,0.028077168,0.90632313,16,0.07549122221840825,construction
FKID003486,vehicle_breakdown,magadi road,unknown,magadi road,0.05428551731855153,short,low,25.53,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,6.954179434684748,short,3486,unplanned,unknown,12.9781425,77.5648766,2024-04-01 03:06:18.897000+00:00,short,1,0,0.00017147121,0.20520574,0.7940354,0.0005874811,8,0.0786908409909928,vehicle_breakdown
FKID003490,vehicle_breakdown,non-corridor,unknown,wilson garden,0.08697232418111354,short,medium,31.78,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,22.895360245006387,medium,3490,unplanned,unknown,12.9457522,77.5956883,2024-04-01 03:23:13.620000+00:00,medium,1,0,0.0003897684,0.36980492,0.6293238,0.00048150864,36,0.07986743557161105,vehicle_breakdown
FKID003493,others,tumkur road,unknown,yeshwanthpura,0.05948114155454645,medium,medium,41.21,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"reflective jackets, traffic cones",traffic police,high,38.44940380143181,medium,3493,unplanned,unknown,13.0278942,77.5418886,2024-04-01 05:25:38.906000+00:00,medium,1,0,0.048939645,0.8040433,0.07257744,0.07443958,82,0.07855439432662317,default
FKID003502,others,bellary road 2,unknown,yelahanka,0.05855084101301393,very_long,critical,63.98,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",medium,31.150334544746613,very_long,3502,unplanned,unknown,13.1036925,77.6006049,2024-04-01 06:55:05.070000+00:00,very_long,0,0,0.010076708,0.031786747,0.055861067,0.9022755,52,0.07572384413561753,default
FKID003497,accident,bellary road 2,unknown,yelahanka,0.04742520701394892,short,medium,33.48,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"ambulance standby, crash cones, reflective jackets, tow van, traffic cones","medical emergency support, traffic police",medium,31.150334544746613,medium,3497,unplanned,unknown,13.1061381,77.600163,2024-04-01 08:43:56.797000+00:00,medium,0,0,0.0018002747,0.19549002,0.7940928,0.008616956,52,0.07572384413561753,accident
FKID003501,others,bellary road 1,unknown,sadashivanagar,0.07909230398686604,very_long,critical,67.56,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",high,47.69703532484318,very_long,3501,unplanned,unknown,13.0069151,77.5838779,2024-04-01 18:12:43.713000+00:00,very_long,0,0,0.011601966,0.12580676,0.14958595,0.7130053,92,0.07705815213837658,default
FKID003499,vehicle_breakdown,orr north 2,unknown,jalahalli,0.06719388136925411,medium,medium,40.83,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,26.033206300702908,medium,3499,unplanned,unknown,13.0427386,77.5506686,2024-04-01 18:28:41.937000+00:00,medium,0,0,0.0002067424,0.72365665,0.27510256,0.0010340492,57,0.07523446573436884,vehicle_breakdown
FKID003500,vehicle_breakdown,non-corridor,unknown,k.r. pura,0.08520356627661993,medium,medium,45.83,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,49.464598037689115,medium,3500,unplanned,unknown,13.0102333,77.6975197,2024-04-01 18:53:03.655000+00:00,medium,0,0,0.00031181224,0.89074796,0.10845686,0.00048343846,93,0.07613137250540342,vehicle_breakdown
FKID003511,vehicle_breakdown,orr east 1,unknown,hsr layout,0.06918852751657016,short,low,21.12,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,6.699599838400529,medium,3511,unplanned,unknown,12.9153846,77.6384335,2024-04-01 19:43:56.956000+00:00,medium,0,0,0.0034551716,0.2428425,0.7524321,0.0012702147,11,0.0799885668114437,vehicle_breakdown
